S,0.98,-128.16,1004.98,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,07,16,E
S,1.04,-128.10,1004.98,140.00,-490.00,0.00,1005.29,45.4583817,-73.4328308,00,07,17,E
S,0.98,-128.10,1004.98,140.00,-490.00,70.00,1005.30,45.4583817,-73.4328308,00,07,18,E
S,0.98,-128.10,1005.04,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,07,20,E
S,0.98,-128.10,1005.04,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,07,21,E
S,0.98,-128.22,1004.91,140.00,-490.00,70.00,1005.29,45.4583817,-73.4328308,00,07,22,E
S,1.04,-128.16,1004.98,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,07,23,E
S,0.98,-128.10,1004.98,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,07,24,E
S,0.98,-128.16,1004.91,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,07,25,E
S,1.10,-128.10,1004.91,140.00,-490.00,70.00,1005.29,45.4583817,-73.4328308,00,07,25,E
S,0.98,-128.10,1004.91,140.00,-490.00,70.00,1005.29,45.4583817,-73.4328308,00,07,26,E
S,0.98,-128.10,1004.91,140.00,-490.00,70.00,1005.28,45.4583817,-73.4328308,00,07,28,E
S,1.10,-128.10,1004.91,140.00,-490.00,70.00,1005.29,45.4583817,-73.4328308,00,07,29,E
S,1.10,-128.16,1004.91,140.00,-490.00,70.00,1005.29,45.4583817,-73.4328308,00,07,30,E
S,1.10,-128.16,1004.91,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,07,31,E
S,1.04,-128.10,1004.91,140.00,-490.00,70.00,1005.28,45.4583817,-73.4328308,00,07,32,E
S,1.04,-128.10,1004.91,140.00,-490.00,0.00,1005.28,45.4583817,-73.4328308,00,07,33,E
S,1.04,-128.10,1004.91,140.00,-490.00,0.00,1005.29,45.4583817,-73.4328308,00,07,34,E
S,1.10,-128.10,1004.98,140.00,-490.00,0.00,1005.28,45.4583817,-73.4328308,00,07,36,E
S,1.10,-128.10,1004.98,140.00,-490.00,70.00,1005.28,45.4583817,-73.4328308,00,07,37,E
S,1.10,-128.10,1004.91,140.00,-490.00,70.00,1005.28,45.4583817,-73.4328308,00,07,38,E
S,1.16,-128.10,1004.85,140.00,-490.00,70.00,1005.23,45.4583817,-73.4328308,00,07,39,E
S,1.16,-128.04,1004.79,140.00,-490.00,70.00,1005.24,45.4583817,-73.4328308,00,07,40,E
S,1.10,-128.10,1004.79,140.00,-420.00,70.00,1005.25,45.4583817,-73.4328308,00,07,41,E
S,1.10,-128.04,1004.79,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,07,42,E
S,1.10,-127.98,1004.79,140.00,-490.00,70.00,1005.26,45.4583817,-73.4328308,00,07,43,E
S,1.10,-127.98,1004.79,140.00,-490.00,0.00,1005.27,45.4583817,-73.4328308,00,07,44,E
S,1.10,-127.98,1004.79,140.00,-490.00,70.00,1005.32,45.4583817,-73.4328308,00,07,45,E
S,1.10,-128.10,1004.85,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,07,46,E
S,0.98,-128.10,1004.85,140.00,-490.00,70.00,1005.28,45.4583817,-73.4328308,00,07,47,E
S,1.10,-127.98,1004.79,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,07,48,E
S,1.10,-127.98,1004.85,140.00,-490.00,70.00,1005.26,45.4583817,-73.4328308,00,07,49,E
S,1.10,-127.98,1004.85,140.00,-490.00,70.00,1005.28,45.4583817,-73.4328308,00,07,50,E
S,1.10,-128.10,1004.79,140.00,-490.00,70.00,1005.26,45.4583817,-73.4328308,00,07,50,E
S,1.10,-128.04,1004.91,140.00,-490.00,70.00,1005.26,45.4583817,-73.4328308,00,07,52,E
S,1.10,-128.10,1004.91,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,07,53,E
S,1.10,-128.10,1004.91,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,07,53,E
S,1.04,-128.10,1004.91,140.00,-490.00,70.00,1005.31,45.4583817,-73.4328308,00,07,54,E
S,1.10,-128.10,1004.91,140.00,-490.00,0.00,1005.27,45.4583817,-73.4328308,00,07,55,E
S,1.10,-128.04,1004.91,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,07,56,E
S,1.16,-127.98,1004.91,140.00,-490.00,70.00,1005.28,45.4583817,-73.4328308,00,07,57,E
S,1.16,-127.98,1004.91,140.00,-490.00,70.00,1005.31,45.4583817,-73.4328308,00,07,58,E
S,1.10,-127.98,1004.91,140.00,-490.00,70.00,1005.26,45.4583817,-73.4328308,00,08,00,E
S,1.16,-127.98,1004.91,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,08,01,E
S,1.16,-127.98,1004.79,140.00,-490.00,70.00,1005.28,45.4583817,-73.4328308,00,08,02,E
S,1.16,-127.98,1004.85,140.00,-490.00,70.00,1005.28,45.4583817,-73.4328308,00,08,03,E
S,1.10,-127.92,1004.85,140.00,-490.00,70.00,1005.26,45.4583817,-73.4328308,00,08,03,E
S,1.16,-127.92,1004.85,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,08,04,E
S,1.16,-127.92,1004.91,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,08,05,E
S,1.22,-127.98,1004.91,210.00,-490.00,70.00,1005.30,45.4583817,-73.4328308,00,08,06,E
S,1.16,-127.98,1004.91,140.00,-490.00,0.00,1005.29,45.4583817,-73.4328308,00,08,08,E
S,1.10,-127.98,1004.79,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,08,09,E
S,1.10,-127.98,1004.85,140.00,-490.00,0.00,1005.27,45.4583817,-73.4328308,00,08,10,E
S,0.98,-128.04,1004.79,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,08,11,E
S,0.98,-128.10,1004.91,140.00,-490.00,70.00,1005.28,45.4583817,-73.4328308,00,08,12,E
S,0.98,-128.10,1004.98,140.00,-490.00,70.00,1005.24,45.4583817,-73.4328308,00,08,13,E
S,0.98,-128.16,1005.04,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,08,14,E
S,0.98,-128.22,1004.98,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,08,16,E
S,0.85,-128.22,1004.98,140.00,-490.00,70.00,1005.24,45.4583817,-73.4328308,00,08,17,E
S,0.92,-128.10,1005.04,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,08,18,E
S,0.85,-128.10,1004.91,140.00,-490.00,0.00,1005.27,45.4583817,-73.4328308,00,08,19,E
S,0.98,-128.16,1005.04,140.00,-490.00,70.00,1005.26,45.4583817,-73.4328308,00,08,20,E
S,0.92,-128.16,1004.98,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,08,21,E
S,0.85,-128.16,1004.98,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,08,22,E
S,0.85,-128.16,1005.04,140.00,-490.00,0.00,1005.25,45.4583817,-73.4328308,00,08,22,E
S,0.92,-128.10,1005.04,140.00,-490.00,70.00,1005.28,45.4583817,-73.4328308,00,08,24,E
S,0.92,-128.16,1005.04,140.00,-490.00,70.00,1005.24,45.4583817,-73.4328308,00,08,25,E
S,0.98,-128.16,1005.04,140.00,-490.00,70.00,1005.26,45.4583817,-73.4328308,00,08,25,E
S,0.98,-128.10,1005.04,140.00,-490.00,70.00,1005.29,45.4583817,-73.4328308,00,08,26,E
S,0.98,-128.16,1005.04,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,08,27,E
S,0.98,-128.10,1004.91,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,08,28,E
S,0.98,-128.10,1004.91,140.00,-490.00,70.00,1005.24,45.4583817,-73.4328308,00,08,29,E
S,0.98,-128.04,1004.91,140.00,-490.00,70.00,1005.28,45.4583817,-73.4328308,00,08,30,E
S,0.98,-128.10,1005.04,140.00,-490.00,70.00,1005.26,45.4583817,-73.4328308,00,08,32,E
S,0.98,-128.10,1005.10,140.00,-490.00,70.00,1005.26,45.4583817,-73.4328308,00,08,33,E
S,0.98,-127.98,1005.04,140.00,-490.00,70.00,1005.30,45.4583817,-73.4328308,00,08,34,E
S,0.98,-128.04,1005.04,140.00,-490.00,70.00,1005.25,45.4583817,-73.4328308,00,08,35,E
S,0.98,-128.10,1005.10,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,08,36,E
S,0.98,-128.10,1005.04,140.00,-490.00,70.00,1005.29,45.4583817,-73.4328308,00,08,37,E
S,1.04,-128.10,1005.04,140.00,-490.00,70.00,1005.24,45.4583817,-73.4328308,00,08,38,E
S,1.04,-128.10,1004.91,140.00,-490.00,70.00,1005.27,45.4583817,-73.4328308,00,08,40,E
S,0.98,-128.10,1004.91,140.00,-490.00,0.00,1005.26,45.4583817,-73.4328308,00,08,41,E
